@relation 'AirQualityUCI_Weka-weka.filters.unsupervised.attribute.Add-NTEST-Clast-W1.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3,5,7,9-11,13'

@attribute DateTime date 'yyyy-MM-dd HH:mm:ss'
@attribute CO(GT) numeric
@attribute C6H6(GT) numeric
@attribute NOx(GT) numeric
@attribute NO2(GT) numeric
@attribute RH numeric

@data
'2005-02-03 02:00:00',1.1,3.9,192,128,54.7
'2005-02-03 03:00:00',0.9,2.8,246.896735,113.091251,56.1
'2005-02-03 04:00:00',2.15275,2.6,134,96,60.8
'2005-02-03 05:00:00',0.3,2.9,142,105,63.7
'2005-02-03 06:00:00',0.4,2.8,194,130,60.3
'2005-02-03 07:00:00',0.6,4.2,216,134,63.1
'2005-02-03 08:00:00',3,16.7,728,275,64.8
'2005-02-03 09:00:00',5.6,29.1,975,309,62.2
'2005-02-03 10:00:00',4.9,20.7,947,322,50.8
'2005-02-03 11:00:00',3.5,15.5,790,333,39.7
'2005-02-03 12:00:00',2.2,10.3,551,235,33
'2005-02-03 13:00:00',2.7,13.8,565,241,34.3
'2005-02-03 14:00:00',2.7,12.7,532,214,35
'2005-02-03 15:00:00',2.1,11.4,459,174,34.9
'2005-02-03 16:00:00',2,10.2,407,157,34.5
'2005-02-03 17:00:00',2.4,14.3,434,170,37.2
'2005-02-03 18:00:00',6.7,32.4,980,212,44.8
'2005-02-03 19:00:00',6.4,29,966,249,52.4
'2005-02-03 20:00:00',3.9,17.6,646,231,55.5
'2005-02-03 21:00:00',2.7,12.6,471,216,57.6
'2005-02-03 22:00:00',3,15.5,528,217,65.1
'2005-02-03 23:00:00',2.1,9.1,378,203,63.1
'2005-02-04 00:00:00',1.2,6.4,235,161,62.7
'2005-02-04 01:00:00',1.2,5.1,217,147,65.4
'2005-02-04 02:00:00',0.7,3.3,141,111,64.6
'2005-02-04 03:00:00',0.9,5.3,246.896735,113.091251,72.2
'2005-02-04 04:00:00',0.8,3.1,158,115,63.5
'2005-02-04 05:00:00',0.4,2.2,87,80,65.5
'2005-02-04 06:00:00',0.7,3.9,194,122,74.5
'2005-02-04 07:00:00',1.4,6.9,401,186,73.7
'2005-02-04 08:00:00',4,19.7,887,306,70.9
'2005-02-04 09:00:00',3.9,20.1,654,301,61.1
'2005-02-04 10:00:00',3.1,16.3,566,274,49.8
'2005-02-04 11:00:00',3.2,14.3,649,247,36.9
'2005-02-04 12:00:00',1.5,7,309,169,28.5
'2005-02-04 13:00:00',1.2,6.3,229,138,28.3
'2005-02-04 14:00:00',1.9,8.6,312,149,31.8
'2005-02-04 15:00:00',1.5,6.6,276,165,32.3
'2005-02-04 16:00:00',1.4,6.1,236,156,33.5
'2005-02-04 17:00:00',1.9,8.8,312,184,32.6
'2005-02-04 18:00:00',2.2,9.4,345,197,37.8
'2005-02-04 19:00:00',3,11.8,386,204,41
'2005-02-04 20:00:00',2.6,11.3,356,207,41.9
'2005-02-04 21:00:00',2.8,9.7,467,208,43.9
'2005-02-04 22:00:00',1.6,5.8,287,174,45.8
'2005-02-04 23:00:00',1.3,5.3,239,157,46.1
'2005-02-05 00:00:00',1.6,5.3,266,166,49
'2005-02-05 01:00:00',1.5,5.1,261,167,52
'2005-02-05 02:00:00',1.3,4.8,223,154,54.7
'2005-02-05 03:00:00',1.6,6.4,246.896735,113.091251,64.2
'2005-02-05 04:00:00',2,7,272,164,66.2
'2005-02-05 05:00:00',1.3,4.4,226,149,67.7
'2005-02-05 06:00:00',0.9,5.6,250,150,69.9
'2005-02-05 07:00:00',1.4,7.3,402,205,67.2
'2005-02-05 08:00:00',3.1,12.7,708,283,63.6
'2005-02-05 09:00:00',4.1,11.3,759,310,52.7
'2005-02-05 10:00:00',1.3,4.9,302,200,39.2
'2005-02-05 11:00:00',0.9,3.8,210,147,34.5
'2005-02-05 12:00:00',1,3.4,180,128,34.5
'2005-02-05 13:00:00',1,4.2,165,121,33.8
'2005-02-05 14:00:00',1.1,3.7,180,129,33.1
'2005-02-05 15:00:00',0.8,3.3,147,110,30.8
'2005-02-05 16:00:00',1,3.4,177,126,31.1
'2005-02-05 17:00:00',0.9,3.1,157,121,32.8
'2005-02-05 18:00:00',0.9,4.3,195,142,35
'2005-02-05 19:00:00',1.6,6.2,263,174,36.8
'2005-02-05 20:00:00',1.4,5.2,239,168,40.2
'2005-02-05 21:00:00',1.4,5.8,267,180,42.6
'2005-02-05 22:00:00',1.1,3.5,214,157,43.7
'2005-02-05 23:00:00',1.2,4.9,236,162,43.2
'2005-02-06 00:00:00',1.8,4.7,251,173,39.2
'2005-02-06 01:00:00',1.4,4.9,255,176,40.1
'2005-02-06 02:00:00',1.4,5,235,172,47.1
'2005-02-06 03:00:00',0.9,2.9,246.896735,113.091251,48.8
'2005-02-06 04:00:00',2.15275,2.6,129,108,53.8
'2005-02-06 05:00:00',0.8,1.8,95,88,51.9
'2005-02-06 06:00:00',0.7,1.3,95,85,52.2
'2005-02-06 07:00:00',0.7,1.5,100,88,53.3
'2005-02-06 08:00:00',0.6,1.3,110,94,52.8
'2005-02-06 09:00:00',0.8,2,149,115,53.7
'2005-02-06 10:00:00',1.3,4.3,197,137,42.9
'2005-02-06 11:00:00',2,6.7,351,212,33.3
'2005-02-06 12:00:00',1.7,4.6,249,173,25.2
'2005-02-06 13:00:00',1.2,3.5,188,135,23.5
'2005-02-06 14:00:00',1,2.1,127,100,26
'2005-02-06 15:00:00',0.8,1.9,96,78,27.7
'2005-02-06 16:00:00',1,2.7,138,100,28.3
'2005-02-06 17:00:00',1.4,3.7,217,150,29.9
'2005-02-06 18:00:00',1.1,2.9,186,142,36.4
'2005-02-06 19:00:00',1.6,4.5,227,165,38
'2005-02-06 20:00:00',1.8,5.3,252,179,36.4
'2005-02-06 21:00:00',1.4,3.7,193,149,35.4
'2005-02-06 22:00:00',1.1,2.6,158,126,36.6
'2005-02-06 23:00:00',1,2.4,150,120,37.9
'2005-02-07 00:00:00',1.1,2.4,130,110,38
'2005-02-07 01:00:00',1,2,104,92,38.1
'2005-02-07 02:00:00',0.8,1.5,86,78,38.1
'2005-02-07 03:00:00',0.6,1.2,246.896735,113.091251,39.9
'2005-02-07 04:00:00',0.6,0.8,67,65,41
'2005-02-07 05:00:00',0.6,1,75,73,44.6
'2005-02-07 06:00:00',0.6,1.3,97,85,44.5
'2005-02-07 07:00:00',0.8,2.4,177,133,47
'2005-02-07 08:00:00',2.3,8.7,433,246,49.5
'2005-02-07 09:00:00',2.8,10.5,471,281,40.5
'2005-02-07 10:00:00',2.1,7.9,346,222,33.8
'2005-02-07 11:00:00',1.7,6.5,262,182,25.2
'2005-02-07 12:00:00',1.4,5.7,221,154,20.6
'2005-02-07 13:00:00',1.6,6.2,265,168,21.4
'2005-02-07 14:00:00',1.4,5.4,219,149,21.9
'2005-02-07 15:00:00',1.3,4.9,235,156,24
'2005-02-07 16:00:00',1.4,5,227,156,24.3
'2005-02-07 17:00:00',1.7,6.9,285,187,27.8
'2005-02-07 18:00:00',1.9,7.5,291,194,33.9
'2005-02-07 19:00:00',2.3,8.2,295,204,37.6
'2005-02-07 20:00:00',2,7.7,243,174,39.4
'2005-02-07 21:00:00',1.6,4.5,209,154,39.6
'2005-02-07 22:00:00',1,2.7,147,117,39.6
'2005-02-07 23:00:00',0.9,2.3,117,98,39.3
'2005-02-08 00:00:00',0.9,2.1,105,90,39.6
'2005-02-08 01:00:00',0.9,1.4,84,74,39.8
'2005-02-08 02:00:00',0.5,0.8,51,49,40.5
'2005-02-08 03:00:00',0.4,0.6,246.896735,113.091251,40.9
'2005-02-08 04:00:00',0.5,1,54,54,42.9
'2005-02-08 05:00:00',0.6,1.3,74,69,42.7
'2005-02-08 06:00:00',0.6,1.6,114,92,43.6
'2005-02-08 07:00:00',1,3,228,146,45.1
'2005-02-08 08:00:00',2.1,10,455,224,46.4
'2005-02-08 09:00:00',2.9,15.1,493,253,43.7
'2005-02-08 10:00:00',2.2,8.6,410,225,36.3
'2005-02-08 11:00:00',1.6,6.9,277,180,33.4
'2005-02-08 12:00:00',1.8,7.6,340,194,27.8
'2005-02-08 13:00:00',1.5,6.9,238,158,27.4
'2005-02-08 14:00:00',2.2,8.5,323,184,23.3
'2005-02-08 15:00:00',1.6,5.3,286,165,20.7
'2005-02-08 16:00:00',1.5,4.4,271,156,20
'2005-02-08 17:00:00',1.8,10.083105,276,172,49.234201
'2005-02-08 18:00:00',1.8,10.083105,295,194,49.234201
'2005-02-08 19:00:00',2.3,10.083105,340,208,49.234201
'2005-02-08 20:00:00',1.9,10.083105,275,187,49.234201
'2005-02-08 21:00:00',1.9,10.083105,293,187,49.234201
'2005-02-08 22:00:00',1.1,10.083105,157,127,49.234201
'2005-02-08 23:00:00',0.9,10.083105,133,107,49.234201
'2005-02-09 00:00:00',0.8,10.083105,120,99,49.234201
'2005-02-09 01:00:00',0.9,10.083105,122,100,49.234201
'2005-02-09 02:00:00',0.7,10.083105,80,73,49.234201
'2005-02-09 03:00:00',0.8,10.083105,246.896735,113.091251,49.234201
'2005-02-09 04:00:00',2.15275,10.083105,88,83,49.234201
'2005-02-09 05:00:00',0.7,10.083105,109,92,49.234201
'2005-02-09 06:00:00',0.6,10.083105,120,100,49.234201
'2005-02-09 07:00:00',1,10.083105,233,149,49.234201
'2005-02-09 08:00:00',1.7,10.083105,394,231,49.234201
'2005-02-09 09:00:00',2.7,10.083105,424,245,49.234201
'2005-02-09 10:00:00',3.3,10.083105,446,203,49.234201
'2005-02-09 11:00:00',2.1,10.083105,266,165,49.234201
'2005-02-09 12:00:00',2,10.083105,261,168,49.234201
'2005-02-09 13:00:00',2,10.083105,220,151,49.234201
'2005-02-09 14:00:00',2.3,10.083105,241,152,49.234201
'2005-02-09 15:00:00',2,10.083105,208,144,49.234201
'2005-02-09 16:00:00',2.1,10.083105,215,148,49.234201
'2005-02-09 17:00:00',2.3,10.083105,257,176,49.234201
'2005-02-09 18:00:00',3.1,10.083105,355,209,49.234201
'2005-02-09 19:00:00',3.9,10.083105,415,240,49.234201
'2005-02-09 20:00:00',3.8,10.083105,349,223,49.234201
'2005-02-09 21:00:00',2.9,10.083105,254,187,49.234201
'2005-02-09 22:00:00',2.2,10.083105,228,157,49.234201
'2005-02-09 23:00:00',1.9,10.083105,156,123,49.234201
'2005-02-10 00:00:00',2,10.083105,161,126,49.234201
'2005-02-10 01:00:00',1.8,10.083105,123,106,49.234201
'2005-02-10 02:00:00',1.6,10.083105,108,95,49.234201
'2005-02-10 03:00:00',1.5,10.083105,246.896735,113.091251,49.234201
'2005-02-10 04:00:00',1.4,10.083105,95,87,49.234201
'2005-02-10 05:00:00',1.5,10.083105,102,88,49.234201
'2005-02-10 06:00:00',1.7,10.083105,178,134,49.234201
'2005-02-10 07:00:00',1.9,10.083105,214,156,49.234201
'2005-02-10 08:00:00',3.3,10.083105,492,247,49.234201
'2005-02-10 09:00:00',3.8,10.083105,540,289,49.234201
'2005-02-10 10:00:00',4.3,10.083105,604,250,49.234201
'2005-02-10 11:00:00',3.7,10.083105,646,232,49.234201
'2005-02-10 12:00:00',2.7,10.083105,418,185,49.234201
'2005-02-10 13:00:00',2.2,10.083105,250,147,49.234201
'2005-02-10 14:00:00',2.4,10.083105,226,128,49.234201
'2005-02-10 15:00:00',2.2,10.083105,271,131,49.234201
'2005-02-10 16:00:00',2.3,10.083105,288,135,49.234201
'2005-02-10 17:00:00',2.6,10.083105,299,149,49.234201
'2005-02-10 18:00:00',4.2,10.083105,534,209,49.234201
'2005-02-10 19:00:00',6.2,10.083105,687,243,49.234201
'2005-02-10 20:00:00',8.4,10.083105,1028,276,49.234201
'2005-02-10 21:00:00',4.5,10.083105,605,225,49.234201
'2005-02-10 22:00:00',2.7,10.083105,345,194,49.234201
'2005-02-10 23:00:00',2.4,10.083105,255,164,49.234201
'2005-02-11 00:00:00',2.3,10.083105,211,148,49.234201
'2005-02-11 01:00:00',2.2,10.083105,190,136,49.234201
'2005-02-11 02:00:00',2,10.083105,149,116,49.234201
'2005-02-11 03:00:00',1.6,10.083105,246.896735,113.091251,49.234201
'2005-02-11 04:00:00',1.6,10.083105,107,91,49.234201
'2005-02-11 05:00:00',1.5,10.083105,98,87,49.234201
'2005-02-11 06:00:00',1.7,10.083105,183,123,49.234201
'2005-02-11 07:00:00',1.8,10.083105,224,152,49.234201
'2005-02-11 08:00:00',3.8,10.083105,589,267,49.234201
'2005-02-11 09:00:00',5.9,10.083105,700,296,49.234201
'2005-02-11 10:00:00',5.4,10.083105,747,291,49.234201
'2005-02-11 11:00:00',4.7,10.083105,746,276,49.234201
'2005-02-11 12:00:00',4.3,10.083105,702,250,49.234201
'2005-02-11 13:00:00',5.4,10.083105,723,251,49.234201
'2005-02-11 14:00:00',5.8,10.083105,872,275,49.234201
'2005-02-11 15:00:00',6.1,10.083105,1054,312,49.234201
'2005-02-11 16:00:00',7.1,10.083105,1218,340,49.234201
'2005-02-11 17:00:00',6.6,10.083105,1227,326,49.234201
'2005-02-11 18:00:00',6.5,10.083105,1061,284,49.234201
'2005-02-11 19:00:00',7.1,10.083105,1075,289,49.234201
'2005-02-11 20:00:00',4.9,10.083105,641,215,49.234201
'2005-02-11 21:00:00',4,16.8,490,207,50.9
'2005-02-11 22:00:00',4,13,550,213,53.3
'2005-02-11 23:00:00',3.6,12.6,422,192,58.1
'2005-02-12 00:00:00',4.2,14.2,541,211,64.3
'2005-02-12 01:00:00',4.3,12.9,599,229,66.8
'2005-02-12 02:00:00',3.6,9.7,490,216,66.6
'2005-02-12 03:00:00',2.5,5.9,246.896735,113.091251,66.3
'2005-02-12 04:00:00',2.15275,5.5,223,146,65.9
'2005-02-12 05:00:00',1.4,6.6,214,136,69
'2005-02-12 06:00:00',1.4,7.3,274,156,67.6
'2005-02-12 07:00:00',1.6,8.8,338,176,65.5
'2005-02-12 08:00:00',2.3,11.9,496,224,62.8
'2005-02-12 09:00:00',2.4,12,433,207,59.3
'2005-02-12 10:00:00',2.7,11.9,496,221,58
'2005-02-12 11:00:00',3.4,16.2,615,229,54.7
'2005-02-12 12:00:00',3.1,17.6,551,208,53.1
'2005-02-12 13:00:00',3.6,17.6,575,207,52
'2005-02-12 14:00:00',3.8,17.5,575,216,51.4
'2005-02-12 15:00:00',3.3,15.7,574,224,51.4
'2005-02-12 16:00:00',3.4,16.7,582,225,52
'2005-02-12 17:00:00',3.7,17.1,658,227,52
'2005-02-12 18:00:00',4.6,23,851,248,53.6
'2005-02-12 19:00:00',5,24.6,903,251,55.1
'2005-02-12 20:00:00',5.7,26.8,952,265,55.4
'2005-02-12 21:00:00',5.2,23.2,894,262,56.9
'2005-02-12 22:00:00',5,22,839,241,60
'2005-02-12 23:00:00',4.5,20.4,743,231,59.9
'2005-02-13 00:00:00',4.1,18,671,229,63.2
'2005-02-13 01:00:00',4.1,18.5,689,221,73.4
'2005-02-13 02:00:00',3.1,13.3,478,180,77.7
'2005-02-13 03:00:00',2.7,11.3,246.896735,113.091251,78.7
'2005-02-13 04:00:00',2.8,12.5,345,140,81.3
'2005-02-13 05:00:00',2.9,11.5,373,153,82.9
'2005-02-13 06:00:00',2.6,10.9,324,150,84
'2005-02-13 07:00:00',2.6,10.7,341,145,85
'2005-02-13 08:00:00',2.8,11.9,424,149,83.7
'2005-02-13 09:00:00',3.3,13.4,522,155,82.4
'2005-02-13 10:00:00',3.2,13,492,158,78.2
'2005-02-13 11:00:00',3.3,11.2,492,188,67.9
'2005-02-13 12:00:00',1.5,5.5,204,154,56.6
'2005-02-13 13:00:00',1.2,4.9,142,107,48
'2005-02-13 14:00:00',1.1,6.5,118,92,39.3
'2005-02-13 15:00:00',1.7,8.4,126,106,34.1
'2005-02-13 16:00:00',1,4.4,115,90,32.4
'2005-02-13 17:00:00',1,4.3,137,100,35.8
'2005-02-13 18:00:00',2.6,11.6,212,132,40.7
'2005-02-13 19:00:00',2.5,9,354,211,42.8
'2005-02-13 20:00:00',2.1,7.8,331,179,43.8
'2005-02-13 21:00:00',1,3.7,141,116,42.9
'2005-02-13 22:00:00',1.3,5.3,228,143,47.8
'2005-02-13 23:00:00',1.5,5.6,228,142,53.4
'2005-02-14 00:00:00',1.4,5.3,203,135,55.9
'2005-02-14 01:00:00',1.6,6,215,136,58.9
'2005-02-14 02:00:00',1.1,4,142,109,61.2
'2005-02-14 03:00:00',0.7,2.8,246.896735,113.091251,67.1
'2005-02-14 04:00:00',0.5,1.8,66,62,67.2
'2005-02-14 05:00:00',0.4,1.5,54,49,68.9
'2005-02-14 06:00:00',0.7,2.9,121,81,70
'2005-02-14 07:00:00',0.7,2.2,141,104,37.3
'2005-02-14 08:00:00',2.3,11.4,388,176,44.9
'2005-02-14 09:00:00',2.5,9.5,366,193,45.4
'2005-02-14 10:00:00',1.7,11.6,254,168,39.6
'2005-02-14 11:00:00',2.5,33.9,164,123,36.9
'2005-02-14 12:00:00',2.1,7.6,142,111,36.2
'2005-02-14 13:00:00',1.1,7,162,120,38.7
'2005-02-14 14:00:00',1.3,6.9,177,123,30.3
'2005-02-14 15:00:00',1.1,5.8,157,115,30.6
'2005-02-14 16:00:00',1.1,5.2,162,120,27.4
'2005-02-14 17:00:00',1.4,6.4,209,140,22.7
'2005-02-14 18:00:00',2.3,11.9,304,185,23
'2005-02-14 19:00:00',4.2,17.4,484,212,19.9
'2005-02-14 20:00:00',3.5,14.7,399,200,18
'2005-02-14 21:00:00',3,10,390,191,20.6
'2005-02-14 22:00:00',1.7,6.6,287,169,24.8
'2005-02-14 23:00:00',1.6,6.6,202,139,31.2
'2005-02-15 00:00:00',1,3.1,126,102,31.2
'2005-02-15 01:00:00',0.8,2.2,87,76,30.4
'2005-02-15 02:00:00',0.6,1.3,59,56,32.9
'2005-02-15 03:00:00',0.4,1.1,246.896735,113.091251,37.4
'2005-02-15 04:00:00',2.15275,0.5,31,30,39.1
'2005-02-15 05:00:00',0.3,0.5,28,28,39.8
'2005-02-15 06:00:00',0.4,1.3,64,56,40.8
'2005-02-15 07:00:00',0.5,2.5,123,94,41.5
'2005-02-15 08:00:00',1.5,6.7,363,196,39.9
'2005-02-15 09:00:00',2.1,8,416,220,39.5
'2005-02-15 10:00:00',1.6,5.3,286,168,32.7
'2005-02-15 11:00:00',1,3.3,198,133,24.9
'2005-02-15 12:00:00',1.2,4.4,216,134,19.8
'2005-02-15 13:00:00',1.3,5.5,211,138,19.3
'2005-02-15 14:00:00',1.4,4.8,199,135,19.3
'2005-02-15 15:00:00',1,3.5,161,111,19.2
'2005-02-15 16:00:00',1.4,4.9,218,124,20.7
'2005-02-15 17:00:00',1.5,6.6,252,158,22.1
'2005-02-15 18:00:00',2.4,12.3,337,181,23.1
'2005-02-15 19:00:00',2.8,14.1,357,185,25.2
'2005-02-15 20:00:00',3.1,14.2,410,187,26.9
'2005-02-15 21:00:00',3.1,11.6,445,196,30.1
'2005-02-15 22:00:00',2,8.2,314,174,31.8
'2005-02-15 23:00:00',2.1,9.2,366,182,37.5
'2005-02-16 00:00:00',1.9,8.3,336,182,40.1
'2005-02-16 01:00:00',2.5,10.7,387,193,44.2
'2005-02-16 02:00:00',2,8,320,174,47.5
'2005-02-16 03:00:00',1.4,5.9,246.896735,113.091251,49.1
'2005-02-16 04:00:00',1.1,4.5,237,142,52.2
'2005-02-16 05:00:00',0.8,3.8,224,137,52.4
'2005-02-16 06:00:00',0.9,5.1,237,140,51.7
'2005-02-16 07:00:00',1.6,8.8,454,201,54.2
'2005-02-16 08:00:00',3.6,16.1,854,288,48.3
'2005-02-16 09:00:00',3.3,13.4,758,260,37.6
'2005-02-16 10:00:00',2.1,9,428,206,33.8
'2005-02-16 11:00:00',1.3,5,205,98,33
'2005-02-16 12:00:00',1.1,4.3,205,138,34.5
'2005-02-16 13:00:00',1.5,6.3,226,139,31.3
'2005-02-16 14:00:00',1.5,6,199,137,36.3
'2005-02-16 15:00:00',1.6,5.7,253,155,34.6
'2005-02-16 16:00:00',1.5,5.6,259,155,37.9
'2005-02-16 17:00:00',1.6,7,252,148,41.8
'2005-02-16 18:00:00',2.2,9.5,313,153,44.5
'2005-02-16 19:00:00',3.4,15.9,433,171,43.4
'2005-02-16 20:00:00',5.6,24.7,611,227,43.4
'2005-02-16 21:00:00',5.2,16.8,626,251,44.3
'2005-02-16 22:00:00',2.8,10.7,408,216,46.6
'2005-02-16 23:00:00',2.4,8.3,357,200,40.3
'2005-02-17 00:00:00',2.7,11,375,192,43.8
'2005-02-17 01:00:00',2.6,7.4,326,187,42.1
'2005-02-17 02:00:00',2.3,7.9,326,173,42.1
'2005-02-17 03:00:00',1,3.6,246.896735,113.091251,42.9
'2005-02-17 04:00:00',0.6,1.7,72,64,46.6
'2005-02-17 05:00:00',0.5,1,49,46,45
'2005-02-17 06:00:00',0.5,1.1,59,51,42.2
'2005-02-17 07:00:00',1,4,220,115,43.8
'2005-02-17 08:00:00',2.6,9.7,602,238,44.6
'2005-02-17 09:00:00',2.7,10.6,485,202,42.1
'2005-02-17 10:00:00',1.8,5.4,295,167,36.7
'2005-02-17 11:00:00',1.2,3.9,217,139,41.4
'2005-02-17 12:00:00',1.3,4.4,236,147,42.5
'2005-02-17 13:00:00',1.4,5,196,130,47.8
'2005-02-17 14:00:00',1.8,6.8,233,143,45.5
'2005-02-17 15:00:00',1.3,4.8,207,143,46.1
'2005-02-17 16:00:00',1.4,5,198,136,44.9
'2005-02-17 17:00:00',1.4,5.2,212,143,42.3
'2005-02-17 18:00:00',2.4,10,280,177,45.2
'2005-02-17 19:00:00',2.8,11.1,315,198,47.8
'2005-02-17 20:00:00',3.3,12.9,378,200,47.2
'2005-02-17 21:00:00',2.5,7.8,320,191,46.9
'2005-02-17 22:00:00',2.1,6.3,265,169,48.2
'2005-02-17 23:00:00',1.2,2.8,129,106,47.9
'2005-02-18 00:00:00',1.2,3.3,129,105,48.7
'2005-02-18 01:00:00',1.3,3.1,172,130,48.2
'2005-02-18 02:00:00',1,2.1,100,82,49.6
'2005-02-18 03:00:00',0.8,1.9,246.896735,113.091251,52.9
'2005-02-18 04:00:00',2.15275,0.7,49,45,49.8
'2005-02-18 05:00:00',0.4,0.8,36,35,48.1
'2005-02-18 06:00:00',0.5,1.3,79,60,50.2
'2005-02-18 07:00:00',0.7,1.8,128,90,50.7
'2005-02-18 08:00:00',2.1,7.9,456,205,48.8
'2005-02-18 09:00:00',2.5,9.8,477,199,44.6
'2005-02-18 10:00:00',2,7.4,342,153,37.1
'2005-02-18 11:00:00',1.4,5.3,254,163,36.2
'2005-02-18 12:00:00',1.3,4.8,231,152,34.4
'2005-02-18 13:00:00',1.4,5.6,213,146,33.1
'2005-02-18 14:00:00',1.6,6.6,208,146,32.6
'2005-02-18 15:00:00',1.7,6.7,270,134,31.7
'2005-02-18 16:00:00',1.8,8.4,276,164,30.9
'2005-02-18 17:00:00',2.4,10.3,375,141,32.2
'2005-02-18 18:00:00',2.8,12.6,395,204,36
'2005-02-18 19:00:00',3.3,16,421,210,39
'2005-02-18 20:00:00',4.8,17.6,632,250,40.3
'2005-02-18 21:00:00',2.8,10.1,424,202,41.3
'2005-02-18 22:00:00',2.4,9.8,369,190,44.2
'2005-02-18 23:00:00',2.9,11.5,484,236,51.8
'2005-02-19 00:00:00',2.7,8.2,456,250,55
'2005-02-19 01:00:00',2.1,6.8,373,219,57.8
'2005-02-19 02:00:00',1.5,4.3,228,156,56.7
'2005-02-19 03:00:00',1.2,3.9,246.896735,113.091251,59.6
'2005-02-19 04:00:00',0.9,2.6,117,98,58.9
'2005-02-19 05:00:00',0.8,2.4,108,89,60
'2005-02-19 06:00:00',0.8,2.3,126,104,60.3
'2005-02-19 07:00:00',1.1,4.5,235,148,64.6
'2005-02-19 08:00:00',1.9,8.5,339,194,65
'2005-02-19 09:00:00',2.5,9,399,231,59.9
'2005-02-19 10:00:00',2.2,5.7,346,200,57.2
'2005-02-19 11:00:00',2.1,6.9,407,217,54
'2005-02-19 12:00:00',2.3,6.4,393,210,43.8
'2005-02-19 13:00:00',1.2,3.5,166,126,34.5
'2005-02-19 14:00:00',1.2,3.7,157,118,32.4
'2005-02-19 15:00:00',1.1,2.9,141,114,34.9
'2005-02-19 16:00:00',1.1,3.4,144,117,31.9
'2005-02-19 17:00:00',1.4,5.3,191,140,29.1
'2005-02-19 18:00:00',1.7,7.3,255,168,33.3
'2005-02-19 19:00:00',2.5,10,379,202,34.9
'2005-02-19 20:00:00',2.7,12.3,427,211,37.3
'2005-02-19 21:00:00',3.1,11.8,509,231,39.7
'2005-02-19 22:00:00',2.8,10.4,459,214,41.9
'2005-02-19 23:00:00',1.9,7.7,293,181,41.9
'2005-02-20 00:00:00',1.9,7.5,269,173,44.7
'2005-02-20 01:00:00',1.7,6.1,244,169,45.8
'2005-02-20 02:00:00',2.2,8.3,293,174,50
'2005-02-20 03:00:00',1.6,5.1,246.896735,113.091251,49.7
'2005-02-20 04:00:00',1.5,4.9,177,130,46.9
'2005-02-20 05:00:00',0.8,1.9,81,72,48.6
'2005-02-20 06:00:00',0.5,1,42,40,54.7
'2005-02-20 07:00:00',0.5,1.1,61,56,55.7
'2005-02-20 08:00:00',0.7,1.5,101,81,53.8
'2005-02-20 09:00:00',0.7,1.6,98,81,50.7
'2005-02-20 10:00:00',0.9,2.3,114,88,47.6
'2005-02-20 11:00:00',1,2.5,118,94,45.8
'2005-02-20 12:00:00',1.1,2.5,120,97,56.2
'2005-02-20 13:00:00',1.1,2.8,151,112,66.5
'2005-02-20 14:00:00',1,2.4,131,104,65
'2005-02-20 15:00:00',1.1,3.3,145,107,61
'2005-02-20 16:00:00',1.3,3.2,156,114,57.3
'2005-02-20 17:00:00',1.2,2.8,151,115,56.3
'2005-02-20 18:00:00',1.3,3.4,173,127,57.7
'2005-02-20 19:00:00',1.1,2.9,154,119,62.6
'2005-02-20 20:00:00',1.5,4.6,221,149,59.3
'2005-02-20 21:00:00',1.4,3.8,193,140,56.9
'2005-02-20 22:00:00',1.1,3.1,130,105,54.4
'2005-02-20 23:00:00',1.3,3.7,156,116,53
'2005-02-21 00:00:00',1.4,3.3,148,112,62.8
'2005-02-21 01:00:00',1.1,2.1,93,80,61.9
'2005-02-21 02:00:00',0.8,1.2,66,59,70.3
'2005-02-21 03:00:00',0.6,0.7,246.896735,113.091251,79.2
'2005-02-21 04:00:00',2.15275,0.5,38,36,81.5
'2005-02-21 05:00:00',0.5,1,50,49,81.5
'2005-02-21 06:00:00',0.6,2.1,77,63,84.3
'2005-02-21 07:00:00',1.2,5.5,183,123,80.9
'2005-02-21 08:00:00',2.2,10.9,256,164,75
'2005-02-21 09:00:00',2.9,13.3,355,218,77.6
'2005-02-21 10:00:00',2.9,9.6,491,254,84.3
'2005-02-21 11:00:00',2,7,387,210,77.4
'2005-02-21 12:00:00',1.7,6.6,384,208,67.6
'2005-02-21 13:00:00',2.2,9.3,368,204,64.8
'2005-02-21 14:00:00',1.8,7.9,258,172,64
'2005-02-21 15:00:00',1.6,6.9,231,157,71.3
'2005-02-21 16:00:00',1.9,8.6,290,181,73.7
'2005-02-21 17:00:00',2.2,10,335,194,70
'2005-02-21 18:00:00',2.2,8.8,293,193,77.8
'2005-02-21 19:00:00',4.9,20.2,526,252,80.9
'2005-02-21 20:00:00',6.3,19.7,607,283,79.8
'2005-02-21 21:00:00',2.7,7.1,326,208,74
'2005-02-21 22:00:00',1.4,4.4,188,143,71.9
'2005-02-21 23:00:00',1.2,2.9,163,124,70.7
'2005-02-22 00:00:00',0.8,2.1,102,89,70.1
'2005-02-22 01:00:00',0.8,2.1,95,85,80.5
